User ID,Master Rating,Master Rating Range,Character
2985138020,1273,1251-1500,Juri
1380210380,1273,1251-1500,Lily
2177645116,1273,1251-1500,Cammy
1775724763,1273,1251-1500,Juri
3041696964,1273,1251-1500,Dee Jay
4111694297,1273,1251-1500,E. Honda
1821765642,1273,1251-1500,Kimberly
2532271338,1273,1251-1500,Cammy
1711824877,1274,1251-1500,JP
2789367837,1274,1251-1500,E. Honda
1116915797,1274,1251-1500,JP
1213682871,1274,1251-1500,Marisa
2279845908,1274,1251-1500,Manon
3791876219,1274,1251-1500,E. Honda
3713379275,1274,1251-1500,Blanka
2916156427,1275,1251-1500,Ken
1590824238,1275,1251-1500,Marisa
1276871474,1275,1251-1500,Manon
1507495724,1275,1251-1500,Lily
2897163137,1275,1251-1500,Marisa
3419035279,1275,1251-1500,Dee Jay
1930742365,1275,1251-1500,Dee Jay
1226696517,1275,1251-1500,Dhalsim
1392733801,1275,1251-1500,Lily
1090786587,1275,1251-1500,Cammy
2405428309,1275,1251-1500,Ken
2522539921,1275,1251-1500,JP
4136757663,1275,1251-1500,Lily
3471585161,1275,1251-1500,Ken
2622945819,1275,1251-1500,Marisa
3486291880,1276,1251-1500,Ken
3188406538,1276,1251-1500,E. Honda
1456432918,1276,1251-1500,Marisa
3468888496,1276,1251-1500,Cammy
3757549246,1276,1251-1500,Manon
3112796080,1276,1251-1500,Guile
2293148759,1276,1251-1500,Lily
2195951430,1276,1251-1500,Manon
2631822672,1276,1251-1500,JP
2636874159,1276,1251-1500,Kimberly
2338408013,1276,1251-1500,Ken
1682834186,1276,1251-1500,Jamie
1324953114,1276,1251-1500,Guile
2707311318,1276,1251-1500,JP
1676587926,1276,1251-1500,Ken
3517739132,1277,1251-1500,Zangief
2083732949,1277,1251-1500,Ken
2613598639,1277,1251-1500,Juri
2979251221,1277,1251-1500,Ken
1849102787,1277,1251-1500,Juri
3628885584,1277,1251-1500,Ken
3613696443,1277,1251-1500,Manon
2513686465,1277,1251-1500,Ken
3174785577,1277,1251-1500,Juri
3792592845,1277,1251-1500,Chun-Li
3638331464,1277,1251-1500,Jamie
4003390338,1277,1251-1500,Cammy
4037811338,1277,1251-1500,Cammy
1883056135,1278,1251-1500,Manon
1635756873,1278,1251-1500,Manon
2204802730,1278,1251-1500,JP
3158270836,1278,1251-1500,Juri
2536314966,1278,1251-1500,Zangief
2422474363,1278,1251-1500,E. Honda
1586795172,1278,1251-1500,Ken
1925887054,1278,1251-1500,Kimberly
2734867631,1278,1251-1500,Zangief
3704991142,1278,1251-1500,Dhalsim
1317171166,1278,1251-1500,Ryu
3031060796,1278,1251-1500,Guile
2122342779,1278,1251-1500,Ken
1681130942,1278,1251-1500,Zangief
3283459040,1278,1251-1500,Lily
2275131619,1278,1251-1500,Cammy
1675438109,1278,1251-1500,Jamie
3330442479,1279,1251-1500,Jamie
1565005631,1279,1251-1500,Dhalsim
1060527587,1279,1251-1500,Ken
3084957229,1279,1251-1500,JP
2101603832,1279,1251-1500,Dee Jay
1162807721,1279,1251-1500,Ryu
2271612184,1279,1251-1500,Ryu
1565998237,1279,1251-1500,Juri
2089952032,1279,1251-1500,Kimberly
3041254282,1280,1251-1500,Guile
1012365130,1280,1251-1500,Ken
2555225780,1280,1251-1500,Juri
3703771832,1280,1251-1500,Ryu
1940029947,1280,1251-1500,Dee Jay
3018413810,1280,1251-1500,Manon
3518265052,1281,1251-1500,Cammy
4086637909,1281,1251-1500,Jamie
3702627978,1281,1251-1500,Manon
3800970519,1281,1251-1500,Zangief
4272552266,1281,1251-1500,Luke
2946875186,1281,1251-1500,Chun-Li
1033915081,1281,1251-1500,Lily
3101001336,1281,1251-1500,Juri
2127393451,1281,1251-1500,Jamie
1886864715,1281,1251-1500,Ryu
2882916438,1281,1251-1500,Zangief
3276930862,1281,1251-1500,Cammy
1957676759,1281,1251-1500,Blanka
1707035495,1281,1251-1500,Manon
2934273322,1281,1251-1500,Ken
2638520559,1281,1251-1500,Chun-Li
3035743804,1281,1251-1500,Dee Jay
3899984861,1282,1251-1500,Guile
1057016530,1282,1251-1500,Zangief
3197189544,1282,1251-1500,Marisa
2889846663,1282,1251-1500,Kimberly
3541730727,1282,1251-1500,Blanka
1514190029,1282,1251-1500,Zangief
1444067566,1282,1251-1500,Zangief
2901923428,1282,1251-1500,Dee Jay
3011865321,1282,1251-1500,Dee Jay
2060019058,1282,1251-1500,Luke
3992943821,1282,1251-1500,Zangief
1079011314,1282,1251-1500,Ken
3412810750,1282,1251-1500,Zangief
2733445744,1282,1251-1500,Cammy
3349184952,1282,1251-1500,Kimberly
3881230196,1283,1251-1500,Ryu
4140275404,1283,1251-1500,Cammy
3728317351,1283,1251-1500,Dee Jay
3901507414,1283,1251-1500,E. Honda
2358995090,1283,1251-1500,Juri
2897055365,1283,1251-1500,Ryu
1651759418,1283,1251-1500,Dee Jay
3422605479,1283,1251-1500,Luke
3325568971,1284,1251-1500,Manon
3472812634,1284,1251-1500,Luke
2014794910,1284,1251-1500,Ken
3278731719,1284,1251-1500,Kimberly
2502048030,1284,1251-1500,E. Honda
1912035037,1284,1251-1500,Kimberly
1864417039,1284,1251-1500,Marisa
1125654864,1284,1251-1500,Ken
1381794330,1284,1251-1500,Rashid
2492124403,1284,1251-1500,Luke
1209272860,1284,1251-1500,Marisa
3517677547,1284,1251-1500,Juri
3955346748,1285,1251-1500,Marisa
3017775175,1285,1251-1500,Ken
3201452975,1285,1251-1500,Cammy
3650824461,1285,1251-1500,Ken
2710631023,1285,1251-1500,Jamie
1631834971,1285,1251-1500,Rashid
2167398078,1285,1251-1500,Cammy
2861409027,1285,1251-1500,Manon
4205832201,1285,1251-1500,Ken
2009997326,1285,1251-1500,Ken
3603773273,1285,1251-1500,Ryu
3872417647,1285,1251-1500,Cammy
2208036903,1285,1251-1500,Chun-Li
1952813733,1285,1251-1500,JP
1786389915,1285,1251-1500,JP
1789478673,1286,1251-1500,Kimberly
2936369711,1286,1251-1500,JP
3968317746,1286,1251-1500,Kimberly
1815914559,1286,1251-1500,Kimberly
1707986493,1286,1251-1500,Luke
3037981647,1286,1251-1500,Jamie
3432673607,1286,1251-1500,Guile
1875005098,1286,1251-1500,Juri
2175352637,1286,1251-1500,Ken
2144164875,1286,1251-1500,Dhalsim
3082774016,1286,1251-1500,Cammy
3046852876,1286,1251-1500,Dhalsim
2287928350,1286,1251-1500,Marisa
1944677746,1286,1251-1500,E. Honda
1315677754,1286,1251-1500,Marisa
3133858674,1286,1251-1500,Juri
4098097597,1287,1251-1500,Blanka
3055553861,1287,1251-1500,Marisa
1175397960,1287,1251-1500,Ryu
1696653513,1287,1251-1500,JP
3229621497,1287,1251-1500,Zangief
3389521648,1287,1251-1500,Ken
4042290297,1287,1251-1500,JP
4160142103,1287,1251-1500,Chun-Li
4156387936,1287,1251-1500,Jamie
2826491385,1287,1251-1500,JP
3708530018,1287,1251-1500,Kimberly
2296948666,1287,1251-1500,Luke
2378658645,1287,1251-1500,Kimberly
3941808905,1287,1251-1500,Luke
1937869395,1288,1251-1500,Ken
2058288901,1288,1251-1500,Lily
1193076408,1288,1251-1500,Dee Jay
3251200216,1288,1251-1500,Zangief
3145852500,1288,1251-1500,Rashid
3761350002,1288,1251-1500,Kimberly
1628372243,1288,1251-1500,Guile
3507219212,1288,1251-1500,Luke
1694815749,1288,1251-1500,Blanka
3927578944,1288,1251-1500,Blanka
2647180665,1288,1251-1500,Zangief
2537861081,1288,1251-1500,Chun-Li
3015536152,1289,1251-1500,Ryu
2702058445,1289,1251-1500,Ken
1832509906,1289,1251-1500,Juri
1508001860,1289,1251-1500,Blanka
1826762060,1289,1251-1500,Cammy
2328288273,1289,1251-1500,E. Honda
4165912121,1289,1251-1500,Rashid
1572130795,1289,1251-1500,Lily
3952291513,1289,1251-1500,Ryu
1864990131,1289,1251-1500,Jamie
1164431874,1289,1251-1500,Zangief
2596469223,1290,1251-1500,Chun-Li
1027757430,1290,1251-1500,Dee Jay
4007283206,1290,1251-1500,Zangief
1823383248,1290,1251-1500,Luke
2986920221,1290,1251-1500,Ken
3127275919,1290,1251-1500,Blanka
1008186447,1290,1251-1500,Luke
2913201057,1290,1251-1500,Ken
3058948438,1290,1251-1500,Manon
4075065073,1290,1251-1500,JP
4210847837,1290,1251-1500,Marisa
2011904736,1290,1251-1500,Zangief
1265799805,1290,1251-1500,Ryu
1479367809,1291,1251-1500,Marisa
4005642813,1291,1251-1500,Juri
1020200278,1291,1251-1500,Jamie
1881803095,1291,1251-1500,Rashid
2504374096,1291,1251-1500,Jamie
2193317585,1291,1251-1500,Manon
2177270960,1291,1251-1500,Luke
1804580021,1291,1251-1500,Marisa
2482932345,1291,1251-1500,Juri
2627009169,1291,1251-1500,E. Honda
4083669437,1291,1251-1500,Marisa
3063669984,1291,1251-1500,Jamie
1331213950,1291,1251-1500,Manon
3492685707,1291,1251-1500,JP
1198578849,1292,1251-1500,Ryu
2869268342,1292,1251-1500,Ken
2078756174,1292,1251-1500,Ryu
2937428096,1292,1251-1500,Dhalsim
2555997346,1292,1251-1500,Kimberly
3736729621,1293,1251-1500,Juri
1618946275,1293,1251-1500,Ryu
4032388208,1293,1251-1500,Dee Jay
2799834168,1293,1251-1500,Zangief
2442198328,1293,1251-1500,Luke
1761704390,1293,1251-1500,E. Honda
3932725153,1293,1251-1500,Cammy
1006994527,1293,1251-1500,Marisa
3035157057,1293,1251-1500,Kimberly
3101855412,1293,1251-1500,Ryu
3069603679,1293,1251-1500,Dee Jay
3857115595,1293,1251-1500,Lily
2140130227,1293,1251-1500,Dhalsim
2635813429,1293,1251-1500,JP
1930155240,1293,1251-1500,Ryu
3824355838,1293,1251-1500,Cammy
2482562657,1293,1251-1500,Luke
2679299334,1294,1251-1500,Juri
1151582369,1294,1251-1500,Cammy
3182315752,1294,1251-1500,Zangief
2961236366,1294,1251-1500,Manon
2727688813,1294,1251-1500,Ken
3228063564,1294,1251-1500,Guile
3656391633,1294,1251-1500,Lily
2530689871,1294,1251-1500,Juri
2603901537,1294,1251-1500,Juri
1961132623,1294,1251-1500,Cammy
2489635845,1295,1251-1500,Ryu
1707387833,1295,1251-1500,Marisa
1285545470,1295,1251-1500,Ken
1734644963,1295,1251-1500,Lily
3728092317,1295,1251-1500,Cammy
2485296080,1295,1251-1500,Juri
3256828965,1295,1251-1500,Jamie
1794593493,1295,1251-1500,Ryu
1227795463,1295,1251-1500,Ken
3502415566,1295,1251-1500,Marisa
2037967148,1295,1251-1500,Manon
3788403002,1295,1251-1500,Ryu
3136744763,1295,1251-1500,Ryu
3849738536,1295,1251-1500,Cammy
4175711502,1295,1251-1500,Ryu
1503604946,1295,1251-1500,Lily
1511819587,1295,1251-1500,Guile
1040989697,1295,1251-1500,Jamie
3688712750,1295,1251-1500,Dee Jay
1808513519,1296,1251-1500,Luke
1821587183,1296,1251-1500,Guile
2969792297,1296,1251-1500,Lily
1082537840,1296,1251-1500,Cammy
2469415058,1296,1251-1500,Juri
1669079211,1296,1251-1500,Luke
3233274170,1296,1251-1500,Marisa
3746878805,1296,1251-1500,Marisa
1968857330,1296,1251-1500,Zangief
3571631427,1296,1251-1500,Guile
3308483536,1296,1251-1500,Zangief
2849240879,1296,1251-1500,Ryu
3890978844,1296,1251-1500,E. Honda
1124479037,1296,1251-1500,Blanka
3597873909,1296,1251-1500,Ryu
1390124271,1296,1251-1500,Ken
1381722270,1296,1251-1500,Dhalsim
2999453508,1296,1251-1500,Blanka
1332234859,1297,1251-1500,Ryu
1459829071,1297,1251-1500,Dee Jay
2678337236,1297,1251-1500,JP
2741248985,1297,1251-1500,Ken
4139656502,1297,1251-1500,Lily
2731875458,1297,1251-1500,JP
1457906376,1297,1251-1500,Kimberly
2320310273,1297,1251-1500,Juri
1585808451,1297,1251-1500,Ryu
3300139299,1297,1251-1500,Guile
3740645064,1297,1251-1500,Ken
3749472675,1297,1251-1500,Zangief
1033234772,1297,1251-1500,Zangief
3443507402,1297,1251-1500,E. Honda
3342199026,1297,1251-1500,E. Honda
3064961662,1297,1251-1500,JP
1387336241,1297,1251-1500,Dee Jay
3132826708,1297,1251-1500,Ryu
1620966329,1297,1251-1500,Zangief
1410027026,1298,1251-1500,JP
2965394782,1298,1251-1500,Ryu
1277089779,1298,1251-1500,Marisa
4154969875,1298,1251-1500,Blanka
1979410513,1298,1251-1500,JP
2192107363,1298,1251-1500,E. Honda
3916458515,1298,1251-1500,Guile
1635457122,1298,1251-1500,Juri
2511959003,1298,1251-1500,Marisa
1405445458,1298,1251-1500,Jamie
3593691546,1298,1251-1500,Guile
3648616060,1299,1251-1500,Juri
1741146443,1299,1251-1500,Dhalsim
2903933639,1299,1251-1500,JP
1477675084,1299,1251-1500,Zangief
1252343897,1299,1251-1500,Chun-Li
2289429103,1299,1251-1500,E. Honda
2624656909,1299,1251-1500,Ken
2162430431,1299,1251-1500,Juri
3684956015,1299,1251-1500,Jamie
2070292249,1299,1251-1500,Dhalsim
2602593757,1299,1251-1500,Cammy
3868364405,1299,1251-1500,Ken
3431281678,1299,1251-1500,Cammy
1949257764,1299,1251-1500,Ken
1541854797,1300,1251-1500,Rashid
3005479776,1300,1251-1500,Chun-Li
1207017862,1300,1251-1500,Manon
2319532857,1300,1251-1500,Chun-Li
3735623564,1300,1251-1500,Manon
1097560748,1300,1251-1500,Dee Jay
2373579482,1300,1251-1500,Cammy
4094899271,1300,1251-1500,Jamie
1374939341,1300,1251-1500,Dee Jay
4045037376,1300,1251-1500,Zangief
2791800334,1300,1251-1500,Ken
2509726190,1300,1251-1500,Manon
1330632565,1300,1251-1500,Cammy
1183722648,1300,1251-1500,Blanka
3109994679,1300,1251-1500,Ken
1902232510,1300,1251-1500,Ken
1297522657,1300,1251-1500,Luke
2513001767,1300,1251-1500,Juri
1166985634,1300,1251-1500,Manon
4022392562,1300,1251-1500,E. Honda
3479243909,1300,1251-1500,Zangief
2758225836,1300,1251-1500,Kimberly
2512687195,1301,1251-1500,Cammy
1933848197,1301,1251-1500,Jamie
2418441950,1301,1251-1500,Ken
2406469690,1301,1251-1500,Juri
2106455183,1301,1251-1500,Lily
3102432663,1301,1251-1500,Ryu
2371881528,1301,1251-1500,Manon
1986472380,1301,1251-1500,Guile
1151509499,1301,1251-1500,Dee Jay
4210860635,1301,1251-1500,Ryu
2537191743,1301,1251-1500,Cammy
3870148836,1301,1251-1500,JP
3833894764,1301,1251-1500,Lily
2580590720,1301,1251-1500,Juri
2639254027,1301,1251-1500,JP
2165924920,1301,1251-1500,E. Honda
1254709552,1301,1251-1500,Luke
4272618835,1301,1251-1500,Juri
1964538007,1301,1251-1500,Luke
3389749741,1301,1251-1500,Cammy
3233772263,1301,1251-1500,Dee Jay
2680102301,1301,1251-1500,Dee Jay
1011982433,1301,1251-1500,Ken
2540818378,1301,1251-1500,Ken
4103385756,1301,1251-1500,Dee Jay
1233128266,1301,1251-1500,Dee Jay
3128180305,1302,1251-1500,Dee Jay
2537150009,1302,1251-1500,Ken
2151390327,1302,1251-1500,Ken
3448549835,1302,1251-1500,Jamie
1030832627,1302,1251-1500,Ryu
4242908011,1302,1251-1500,Kimberly
3536816115,1302,1251-1500,Lily
3870237037,1302,1251-1500,Luke
1296366215,1302,1251-1500,Luke
1084158113,1302,1251-1500,Zangief
1629261943,1302,1251-1500,JP
2672596190,1302,1251-1500,Ken
3985823394,1302,1251-1500,Dee Jay
1868899400,1302,1251-1500,Lily
1132768358,1302,1251-1500,Dee Jay
2715466336,1302,1251-1500,E. Honda
2948209036,1302,1251-1500,Guile
2516770545,1302,1251-1500,Luke
4044506107,1302,1251-1500,Manon
2884193524,1302,1251-1500,Ken
2037544398,1302,1251-1500,Dee Jay
4082398611,1303,1251-1500,Manon
2212556971,1303,1251-1500,Dee Jay
4107413526,1303,1251-1500,Ryu
2985194783,1303,1251-1500,Cammy
3908794048,1303,1251-1500,Ken
3253960071,1303,1251-1500,Ryu
3533289900,1303,1251-1500,Ken
1770163528,1303,1251-1500,JP
4158569082,1303,1251-1500,JP
3584608935,1303,1251-1500,JP
3584535388,1303,1251-1500,Jamie
3906422505,1303,1251-1500,Manon
3206269076,1303,1251-1500,Lily
1131345780,1303,1251-1500,Ken
3681432389,1303,1251-1500,Chun-Li
3826224432,1303,1251-1500,JP
2162174447,1303,1251-1500,Marisa
3213468570,1303,1251-1500,Ryu
2391811579,1303,1251-1500,Ken
1912548614,1303,1251-1500,Dee Jay
2726028744,1303,1251-1500,Cammy
2109177409,1303,1251-1500,Zangief
1041237399,1303,1251-1500,Lily
3368790364,1303,1251-1500,Zangief
2318795662,1303,1251-1500,Ryu
3550564925,1303,1251-1500,Chun-Li
2376797959,1304,1251-1500,Guile
3904800058,1304,1251-1500,Jamie
1868516567,1304,1251-1500,Chun-Li
2435741917,1304,1251-1500,Guile
3301040801,1304,1251-1500,Ken
4004431276,1304,1251-1500,Chun-Li
2381304390,1304,1251-1500,Juri
4037061501,1304,1251-1500,JP
1186853661,1304,1251-1500,Zangief
1563747731,1304,1251-1500,Ken
1792697482,1304,1251-1500,Ken
2433939114,1304,1251-1500,Rashid
2339925460,1304,1251-1500,Blanka
2975362870,1304,1251-1500,Cammy
3844704991,1304,1251-1500,Guile
1221912572,1304,1251-1500,Lily
3841208437,1304,1251-1500,Marisa
1351908163,1304,1251-1500,Cammy
1963490078,1304,1251-1500,Luke
1172353495,1304,1251-1500,Luke
2774203051,1304,1251-1500,Luke
3548782863,1305,1251-1500,Rashid
3444376457,1305,1251-1500,Ken
1011827417,1305,1251-1500,Ryu
1909132541,1305,1251-1500,E. Honda
4171153565,1305,1251-1500,Luke
2364219947,1305,1251-1500,Ken
4208412918,1305,1251-1500,Luke
1599244728,1305,1251-1500,Dee Jay
2234733586,1305,1251-1500,Zangief
2814680517,1305,1251-1500,Kimberly
2720347120,1305,1251-1500,Zangief
1780729543,1305,1251-1500,Ken
4277787111,1305,1251-1500,Marisa
4113778775,1305,1251-1500,Kimberly
2808421285,1305,1251-1500,Cammy
2014882435,1305,1251-1500,Juri
2197293817,1305,1251-1500,Juri
1401242423,1305,1251-1500,Kimberly
2445062906,1305,1251-1500,Ryu
2606690738,1305,1251-1500,Lily
3178955636,1305,1251-1500,Ken
1111566654,1305,1251-1500,Cammy
1649219792,1305,1251-1500,Ryu
1382825833,1305,1251-1500,Blanka
3569009811,1305,1251-1500,Zangief
2066738913,1305,1251-1500,Juri
2330153338,1305,1251-1500,Marisa
3373809985,1305,1251-1500,Juri
1958422430,1305,1251-1500,Ryu
1988315323,1305,1251-1500,Chun-Li
1394975282,1305,1251-1500,Marisa
2491088064,1306,1251-1500,Luke
2579969153,1306,1251-1500,Cammy
1656854981,1306,1251-1500,Juri
3744973071,1306,1251-1500,Kimberly
3627027472,1306,1251-1500,JP
3035923888,1306,1251-1500,Guile
3887282813,1306,1251-1500,Chun-Li
1870389144,1306,1251-1500,Ryu
4043264725,1306,1251-1500,Guile
4068916777,1306,1251-1500,Lily
1078068147,1306,1251-1500,Jamie
1013985822,1306,1251-1500,Guile
3785827844,1306,1251-1500,Luke
3223022341,1306,1251-1500,Kimberly
2047394204,1306,1251-1500,JP
4283477276,1306,1251-1500,Jamie
3880470203,1306,1251-1500,Chun-Li
1796925330,1306,1251-1500,Manon
3335025410,1306,1251-1500,Juri
3863692867,1306,1251-1500,Lily
3215851707,1306,1251-1500,Manon
2473085546,1306,1251-1500,JP
2816827143,1306,1251-1500,Marisa
3268896026,1306,1251-1500,Marisa
2172466785,1306,1251-1500,Ken
3870812856,1306,1251-1500,Cammy
2599640209,1306,1251-1500,Luke
2850355152,1306,1251-1500,Jamie
2804935386,1307,1251-1500,Marisa
2207212106,1307,1251-1500,Chun-Li
4122361501,1307,1251-1500,Guile
1147965115,1307,1251-1500,Cammy
1259928516,1307,1251-1500,Ken
1140793996,1307,1251-1500,Ken
3232076213,1307,1251-1500,Chun-Li
2682442726,1307,1251-1500,Juri
2800516350,1307,1251-1500,Marisa
2734376779,1307,1251-1500,Dee Jay
4279941004,1307,1251-1500,Ken
3795762999,1307,1251-1500,E. Honda
3416961276,1307,1251-1500,Marisa
4111267475,1307,1251-1500,Cammy
4091463338,1307,1251-1500,Manon
1221933901,1307,1251-1500,Luke
2796171596,1307,1251-1500,JP
3339499853,1307,1251-1500,Dee Jay
3893501678,1307,1251-1500,Jamie
1585339931,1307,1251-1500,Ryu
2525118477,1307,1251-1500,Zangief
1384925366,1307,1251-1500,Ken
1820895971,1307,1251-1500,Juri
3800596002,1307,1251-1500,Ken
3927454294,1308,1251-1500,Rashid
2377762961,1308,1251-1500,JP
1120093014,1308,1251-1500,E. Honda
1023714565,1308,1251-1500,Marisa
1999705938,1308,1251-1500,Marisa
2691391154,1308,1251-1500,Lily
3036663943,1308,1251-1500,JP
1999839104,1308,1251-1500,Kimberly
1906122320,1308,1251-1500,Dee Jay
3962034113,1308,1251-1500,Marisa
2788109352,1308,1251-1500,Juri
2348992175,1308,1251-1500,Jamie
3336261647,1308,1251-1500,Ryu
1347105599,1308,1251-1500,Juri
1181619839,1308,1251-1500,Guile
2396408957,1308,1251-1500,Ken
2516883919,1308,1251-1500,Ken
3324477452,1308,1251-1500,Cammy
1444974533,1308,1251-1500,Luke
1537849593,1308,1251-1500,Juri
1595495598,1308,1251-1500,Marisa
2527418814,1308,1251-1500,Manon
2092231000,1308,1251-1500,Dee Jay
1520068031,1308,1251-1500,Cammy
4055363853,1308,1251-1500,Jamie
1137570476,1308,1251-1500,Marisa
4136237743,1308,1251-1500,Ryu
3920051345,1308,1251-1500,Ken
4244060988,1309,1251-1500,Ken
2113245948,1309,1251-1500,Chun-Li
1971481673,1309,1251-1500,Jamie
2938328279,1309,1251-1500,Ken
1649646996,1309,1251-1500,Luke
3531587606,1309,1251-1500,Ken
2854925021,1309,1251-1500,Zangief
1342688296,1309,1251-1500,Luke
2374362823,1309,1251-1500,Jamie
2069166369,1309,1251-1500,Ryu
4217828269,1309,1251-1500,Juri
1705087708,1309,1251-1500,Dee Jay
3713380097,1309,1251-1500,Jamie
4273006123,1309,1251-1500,Marisa
2896246839,1309,1251-1500,Ken
3280173815,1309,1251-1500,Zangief
3007249402,1309,1251-1500,Manon
2277803270,1309,1251-1500,Cammy
3100024999,1309,1251-1500,Ryu
2340475209,1309,1251-1500,JP
1993697130,1309,1251-1500,Manon
1439673661,1309,1251-1500,Jamie
2540661019,1309,1251-1500,Jamie
1295404441,1310,1251-1500,Manon
2827548902,1310,1251-1500,Kimberly
3218782138,1310,1251-1500,Ken
3591829373,1310,1251-1500,Dee Jay
3841158200,1310,1251-1500,Manon
1051854828,1310,1251-1500,Dee Jay
4067403958,1310,1251-1500,Juri
4120036396,1310,1251-1500,Cammy
1492883419,1310,1251-1500,Guile
3018863374,1310,1251-1500,Manon
3635092950,1310,1251-1500,Ryu
2094934022,1310,1251-1500,Lily
1298408572,1310,1251-1500,Ken
3459379678,1310,1251-1500,Cammy
2388046627,1310,1251-1500,Kimberly
1116495799,1310,1251-1500,Kimberly
1377395328,1310,1251-1500,Ken
3937701369,1310,1251-1500,Ryu
3688439067,1310,1251-1500,Juri
1979096416,1310,1251-1500,Manon
4083747367,1310,1251-1500,E. Honda
3352297439,1310,1251-1500,Ryu
1746740377,1311,1251-1500,Ken
3079264551,1311,1251-1500,Zangief
3809477478,1311,1251-1500,Luke
2497318735,1311,1251-1500,Ryu
1555386333,1311,1251-1500,JP
3707984817,1311,1251-1500,Ryu
3633994430,1311,1251-1500,Juri
3443755274,1311,1251-1500,Ryu
1982378981,1311,1251-1500,Ken
3140514581,1311,1251-1500,JP
3682563238,1311,1251-1500,Kimberly
1591630204,1311,1251-1500,JP
1037719497,1311,1251-1500,Dhalsim
4153102612,1311,1251-1500,Rashid
2048978459,1311,1251-1500,Jamie
2947059315,1311,1251-1500,Blanka
2060850388,1311,1251-1500,Cammy
1922332215,1311,1251-1500,Cammy
3830881072,1311,1251-1500,E. Honda
2780073045,1311,1251-1500,Manon
2029120541,1311,1251-1500,Cammy
3295783348,1311,1251-1500,JP
1731803346,1312,1251-1500,Marisa
2308650613,1312,1251-1500,Cammy
2366752693,1312,1251-1500,Ken
2918802477,1312,1251-1500,Dhalsim
3316131262,1312,1251-1500,Jamie
3282535552,1312,1251-1500,Lily
4051106519,1312,1251-1500,Luke
2888446667,1312,1251-1500,Manon
3110129623,1312,1251-1500,Luke
1162952791,1312,1251-1500,Kimberly
2253685653,1312,1251-1500,Cammy
1914359239,1312,1251-1500,Jamie
2202838905,1312,1251-1500,Lily
1066206826,1312,1251-1500,Dhalsim
1346422128,1312,1251-1500,Ken
4207497900,1312,1251-1500,Ryu
1994589271,1312,1251-1500,Juri
1514550161,1312,1251-1500,Juri
3024983511,1312,1251-1500,Ken
2758979544,1312,1251-1500,Zangief
